pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[112   2],235,112,2,235,16.128,3.680992183321891,4.518984356243578,1714.255649275755,3354.5866836562736,0.06403660079046189,4.032,3.390877972524894,398.3261640009837,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=23.303445586555874, endurance=113.19880863265129, efficiency=86.82390978177646)"
[112   2],240,112,2,240,16.128,3.707720844568186,4.56660959939957,1727.5126186218959,3347.274401319622,0.06647197083139282,4.032,3.3829858423165837,390.40152056072793,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=21.15366986229504, endurance=108.25862366352762, efficiency=85.98922703490527)"
[112   2],245,112,2,245,16.128,3.7300323602843406,4.464215027810155,1737.0826311387655,3334.0868466063203,0.07064253047145015,4.032,3.3697284339828304,385.11310156154565,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=19.622171560245242, endurance=104.7392403126777, efficiency=85.7516896886227)"
[112   2],250,112,2,250,16.128,3.744515743492414,4.509360168975846,1736.5889048623703,3335.541122166751,0.07068006347388202,4.032,3.3698269714755504,385.3494696971698,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=19.700770097088277, endurance=104.91985976331391, efficiency=85.72883983676765)"
[112   2],255,112,2,255,16.128,3.736249422103384,4.554058482861819,1756.925167782624,3319.993048611965,0.07594347349232092,4.032,3.354073589418421,373.7477134159345,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=16.49991081355078, endurance=97.56428460151461, efficiency=84.68351800086916)"
[112   2],260,112,2,260,16.128,3.7685683556247653,4.5983204147764525,1770.4377908605466,3309.546890316426,0.07964908062172504,4.032,3.3434124891464263,366.1949675785363,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=14.413732399438116, endurance=92.77024626160663, efficiency=84.01098891749155)"
[112   2],265,112,2,265,16.128,3.800431217339053,4.642160207225828,1774.4717130472038,3303.3356658119337,0.08193077445808912,4.032,3.336516285739293,364.10221941996167,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=13.797104053953781, endurance=91.35323422192283, efficiency=83.95188114408504)"
[112   2],270,112,2,270,16.128,3.82946872142071,4.545210326813304,1795.4489740719516,3285.130288749125,0.08811137947592018,4.032,3.317934131412922,352.1175680397999,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=10.635173301090482, endurance=84.08711683003739, efficiency=83.02886153698621)"
[112   2],275,112,2,275,16.128,3.8508227503561585,4.586949823898507,1790.1888344015072,3287.264647113192,0.08774009249022056,4.032,3.3190586982352137,353.46229195512683,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=11.421080170413994, endurance=85.89313094543895, efficiency=83.36688407456927)"
[112   2],280,112,2,280,16.128,3.8782795667071923,4.628315144971793,1799.5769011174482,3281.2098345498803,0.09002746097104344,4.032,3.3126563132656814,346.33349360676584,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=10.021645487042019, endurance=82.67722981210483, efficiency=82.86602957628725)"
[112   2],285,112,2,285,16.128,3.906724326227902,4.669313121469187,1800.9283967030997,3278.9306292460356,0.09096888450064027,4.032,3.3096417116727483,343.6096003072741,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=9.821385817337681, endurance=82.21703305807594, efficiency=82.85778304831177)"
[112   2],290,112,2,290,16.128,3.935079819301123,4.579187861615182,1816.8503180666294,3269.558388571111,0.0940868392939084,4.032,3.3003293685742023,333.0093612287136,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=7.4845639959071715, endurance=76.84701612678847, efficiency=81.98355118708749)"
[112   2],295,112,2,295,16.128,3.9633417441227863,4.61836203910029,1812.6068475784905,3270.2386698161918,0.0942748439213495,4.032,3.3002958311272343,333.37933044961505,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=8.103355212712987, endurance=78.26899844512586, efficiency=82.29650323790008)"
[112   2],300,112,2,300,16.128,3.9915058253446176,4.65720733660217,1819.263707421585,3268.8743545290076,0.09528727648617184,4.032,3.298432403996266,327.7562550901586,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=7.133926539041364, endurance=76.04125119304594, efficiency=81.81954602096381)"
[116   2],200,116,2,200,16.703999999999997,3.6263688434969197,4.496213348185748,1656.8947247741105,3494.0236045801416,0.060002040904001824,4.176,3.53500477747892,429.2998558810854,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=33.001650539165844, endurance=135.4852852142207, efficiency=85.81292012769889)"
[116   2],205,116,2,205,16.703999999999997,3.6441452916822072,4.376067036852291,1667.8852930005116,3484.8834305611135,0.062318650490900886,4.176,3.5258560640552408,422.4011892533483,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=31.091776294206284, endurance=131.09639388412148, efficiency=85.21301907502057)"
[116   2],210,116,2,210,16.703999999999997,3.6511095024580413,4.4288669578696584,1664.6610068330997,3488.309974788783,0.06137000824579312,4.176,3.528603123072421,424.38331220004955,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=31.649459176433957, endurance=132.37794923951364, efficiency=85.35590378410191)"
